symbol,GSM1480043,GSM1480044,GSM1480045,GSM1480046,GSM1480047,GSM1480048,GSM1480049,GSM1480050,GSM1480051,GSM1480052,GSM1480053,GSM1480054,GSM1480055,GSM1480056,GSM1480057,GSM1480058,GSM1480059,GSM1480060,GSM1480061,GSM1480062,GSM1480063,GSM1480064,GSM1480065,GSM1480066,GSM1480067,GSM1480068,GSM1480069,GSM1480070,GSM1480071,GSM1480072,GSM1480073,GSM1480074,GSM1480075,GSM1480076,GSM1480077,GSM1480078,GSM1480079,GSM1480080,GSM1480081,GSM1480082,GSM1480083,GSM1480084,GSM1480085,GSM1480086,GSM1480087,GSM1480088,GSM1480089,GSM1480090
ABCD4,5.1928565,5.119897,5.229389,4.9697865,4.870636,5.4725845,4.946602,4.9377195,4.805046,4.8173045,5.204661,5.108927,5.4236665,5.2119085,4.9740905,5.043518,5.215029,4.9273995,4.9511215,5.076662,5.255268,4.9897655,5.236416,4.9067235,4.930011,4.8796565,4.922679,5.0257865,5.1417895,4.876001,4.749832,4.8563625,4.7550645,4.98912,4.7470235,4.789363,4.89676,4.7830245,5.035055,5.0321905,4.7274265,4.8448515,4.797697,4.9380575,4.7867555,4.9045215,4.805225,4.9027125
FAM193A,8.249635,7.655774,7.343932,7.220335,7.38479,7.326614,7.42731,7.605894,7.630014,7.561667,7.28098,7.669857,7.193553,7.659414,7.563551,7.719315,7.616148,7.444149,7.367011,7.421939,7.296741,7.303131,7.48731,7.195195,7.504883,7.494303,7.379791,7.318709,7.435546,7.413211,7.894854,7.935875,7.186555,7.254268,7.447132,7.614247,7.400023,7.653798,7.435876,7.660825,7.430676,7.419308,7.331959,7.438148,7.418148,7.44961,7.583527,7.172112
TGS1,5.994445,6.301185,6.195263,6.153102,6.209,6.266312,6.459665,6.206051,6.254117,6.07476,6.384526,6.226887,6.286821,5.973481,6.039599,6.475796,6.45045,6.099736,6.06006,6.121657,6.258049,6.109955,6.269471,6.640526,6.107211,6.007537,6.005621,6.058347,6.366353,5.958263,6.132707,6.40988,6.197497,6.310758,6.46794,6.19555,6.010594,5.866473,5.751531,5.854839,6.083828,6.127171,6.162259,6.163266,6.152933,6.298171,6.245428,6.448162
PYROXD1,5.03833,5.503434,5.295726,5.323265,5.612095,5.069965,5.279803,5.378203,5.276746,5.058463,5.641246,5.57938,4.967884,5.262153,4.738864,5.187871,5.597525,5.371345,5.423855,5.381786,5.675195,5.07746,5.343221,5.324495,5.392443,5.641366,5.435673,5.300261,5.762468,5.303234,5.139899,4.933848,5.009429,5.218346,5.336685,5.493567,5.60934,4.831505,4.985947,5.035475,5.275706,4.982729,5.465395,5.709562,5.656892,5.505401,5.277787,5.524679
SKIV2L2,8.441884,8.399615,8.153213,8.368682,8.419485,8.270965,8.355854,8.25221,8.21102,8.276259,8.173675,8.080594,8.164659,7.86279,8.029768,8.133419,8.220629,8.233818,8.385385,8.070197,8.385897,8.158934,8.15157,8.245195,8.416092,8.260359,8.280131,8.274396,7.899833,8.259506,8.564498,8.783236,8.206107,8.385016,8.461043,8.548877,8.363841,8.095478,8.030539,7.750537,8.255499,8.205114,8.268838,8.404918,8.07995,8.418646,7.927517,8.42893
NUMBL,4.952675,5.968282,5.523738,5.34558,5.820378,5.232575,5.416316,5.192539,5.938994,5.63025,5.227532,4.62221,5.36327,5.387649,5.210573,6.363727,6.002085,5.980994,5.395273,5.555828,5.103407,5.094165,5.474457,5.643886,5.517346,5.52578,5.363129,5.305814,5.975894,5.404783,5.080546,4.9934,4.964523,5.594003,5.07719,5.573586,5.601965,5.662467,5.496201,5.786061,5.473655,5.527232,5.353234,5.190252,5.492643,5.110503,5.140371,5.189115
LOC440040,4.46,4.466592,4.522117,4.414598,4.476252,4.429984,4.50103,4.447454,4.440792,4.417381,4.451155,4.419684,4.457422,4.446227,4.404921,4.456121,4.419038,4.461394,4.450819,4.429984,4.449281,4.420943,4.404778,4.440172,4.432099,4.468806,4.451268,4.414665,4.44801,4.39924,4.413434,4.442453,4.427915,4.423305,4.384531,4.476621,4.430262,4.457766,4.440281,4.433202,4.451835,4.409375,4.453913,4.399479,4.494126,4.41252,4.440828,4.429385
HDAC8,6.322861,6.289244,6.115861,6.037588,6.111825,5.743932,6.116424,5.82367,6.231575,5.692783,5.673552,5.973026,5.887538,5.961931,6.031949,6.412388,6.009265,6.346471,6.224598,6.048186,5.838813,5.749189,5.850992,6.152701,5.929361,5.958263,5.784319,6.059834,6.082853,6.02495,5.739305,5.836344,5.554303,5.519749,6.186789,6.130864,6.017291,5.963738,5.732913,6.13566,5.682924,6.069981,6.000278,5.742083,6.020466,5.839863,5.876302,5.986551
SEMA3E,7.418085,7.1809135,7.514136,7.4735215,7.458894,7.198449,7.112281,7.1206885,7.484174,7.219524,6.9792545,7.500032,7.2665255,7.487043,7.498129,7.540482,7.1159185,6.9592365,7.2896605,7.3753615,7.1273315,7.250454,7.3468105,7.0729145,7.5758,7.7181355,7.5069835,7.328065,7.5602675,7.8553,7.424848,7.3411285,7.137545,7.62056,7.180294,7.2723425,7.4290125,7.6283965,7.8033895,7.882432,7.316197,7.2924365,7.4027085,7.6275345,7.437365,7.370387,7.6505735,7.169022
RGS5,5.7832965,7.4911935,8.19777,8.844907,8.6875295,5.966768,7.695824,7.7889745,6.936583,5.673041,8.0059195,6.4249385,8.0277435,8.0342675,7.8523085,9.0059295,8.5295225,8.7748515,9.6152115,7.34142,7.424782,8.3122605,6.503729,8.0538205,8.423721,9.106747,8.4597525,9.093069,8.166994,8.744936,8.4543425,6.384739,7.462455,9.016385,8.535756,7.7284545,9.3804,6.100927,9.126545,8.3817525,8.423828,8.1003285,8.491272,8.3539865,7.4666775,8.5315305,8.63384,8.817344
KDELC2,10.651954,9.490808,9.720066,9.607411,9.057655,10.512985,9.407842,9.332488,9.69484,8.80133,9.148778,9.553549,9.349838,9.572506,9.170355,9.729326,8.901944,9.202562,9.681241,8.844221,9.248883,9.755203,9.258884,9.495351,9.768108,9.940371,9.617995,9.795843,9.129169,9.402501,10.518179,11.511625,9.029534,9.257306,9.589725,9.810762,9.918931,9.358923,9.307622,8.848231,9.234707,9.345363,9.54403,9.686894,9.069488,9.993189,8.913749,9.913269
MUC13,4.684132,4.546998,5.519685,4.907182,4.706387,4.444234,4.551402,4.898934,4.556734,4.637171,4.522799,4.572945,4.624665,4.631412,4.748397,4.844539,4.6566,4.841749,5.548766,4.705701,4.560142,4.617964,4.472749,6.760799,4.608561,5.168746,6.406695,5.582627,4.698812,5.711795,4.646454,4.540777,4.575801,5.118835,6.794439,4.644372,4.52759,4.762829,6.337653,6.272662,5.40367,5.595984,6.012504,6.089179,5.41341,4.776876,4.770404,4.769499
XRCC2,7.641182,7.256688,7.488894,7.556075,7.412051,7.33315,7.1762715,7.310625,7.5563745,7.266925,6.948111,7.7813095,7.244732,7.8655845,7.507641,7.6457315,7.114114,7.16164,7.2795345,7.4140135,7.131224,7.2977765,7.2574445,7.06198,7.5837695,7.566298,7.503526,7.2575705,7.567982,7.63055,7.6545225,7.5590475,7.255273,7.7689945,7.165305,7.443616,7.567897,7.6914005,7.8613865,7.916173,7.30376,7.2121075,7.289814,7.8081115,7.596315,7.5560455,7.822816,7.3528445
AQP3,4.671341,4.744886,4.60558,4.748657,4.776603,4.707904,4.597554,4.542589,4.748723,4.537798,4.712343,4.460425,4.541875,4.434236,4.543065,4.669363,4.433768,4.695519,4.623883,4.72931,4.602827,4.662506,4.509797,4.642935,4.624081,4.635607,4.793518,4.784718,4.746556,4.812577,4.59535,5.135024,4.728084,4.711,5.127536,4.62899,4.687613,4.599448,4.691068,4.834681,4.607365,4.594973,4.663873,4.610438,4.749179,4.591008,4.609438,4.531511
FBXO44,4.650996,4.749847,4.72833975,4.61625425,4.630631,4.6404715,4.6592135,4.7013605,4.70946825,4.69124325,4.57456425,4.755153,4.62736775,4.55398,4.68908325,4.7835115,4.6128945,4.55803825,4.576973,4.6195955,4.540104,4.6063985,4.64506725,4.60300275,4.61372075,4.550034,4.641409,4.710642,4.66185125,4.5605845,4.6429605,4.5699,4.67606375,4.61655225,4.6818725,4.6820345,4.60816175,4.75892025,4.72209675,4.63582,4.68747225,4.564518,4.617399,4.62192775,4.602481,4.67077775,4.6586495,4.55027225
ENTPD2,4.4987415,4.4398525,4.486701,4.4617715,4.492413,4.420323,4.4490915,4.4754045,4.507711,4.4914745,4.385915,4.3835185,4.5045015,4.458915,4.478008,4.433471,4.3806215,4.4317055,4.400631,4.434073,4.7467475,4.5451665,5.267788,4.464338,4.4852765,4.4728915,4.5019895,4.4329165,4.433737,4.405363,4.460992,4.537305,4.4999745,4.4265295,4.4357935,4.5567905,4.479708,4.4719095,4.5093695,4.4274215,4.429773,4.638635,4.4304785,4.4212055,4.454845,4.43745,4.4362465,4.431902
MARK4,4.55698,4.562727,4.784504,4.778438,4.547047,4.557225,4.462909,4.715575,4.704629,4.620098,4.542395,4.572945,4.401747,4.613562,4.643853,4.661514,4.572687,4.882332,4.645759,4.600137,4.649437,4.603531,4.485228,4.663582,4.63515,4.745819,4.631244,4.884337,4.523646,4.621987,4.719094,4.684195,4.653389,4.804275,4.521206,4.6419,4.79849,4.606612,4.713981,4.747016,4.56223,4.58213,4.612432,4.600516,4.531534,4.591008,4.626737,4.497284
SPRY1,8.1228305,6.910065,7.80559675,7.76961225,7.68090675,6.9300495,7.59218,7.41614725,7.066685,6.4645825,7.817216,6.95138375,7.3456295,7.781928,7.4986625,7.917074,7.501397,7.989919,7.84307775,7.01515725,7.9109375,7.6407195,6.45422925,7.2902525,8.10629625,8.059072,8.140185,7.5868995,8.09128775,8.0913885,7.70435125,7.3900815,6.9844335,7.758677,7.2700175,7.6584425,8.19808425,7.46946825,7.40527725,7.64691375,7.77886,7.487125,7.4573625,8.00633225,7.2464305,7.64045025,7.374009,7.737752
CTNNB1,5.884325,5.744227429,5.579860429,5.618315,5.871639,5.845785143,5.744535714,5.667116571,5.573129714,5.745184143,5.823594143,5.527351143,5.668824,5.529310429,5.545833429,5.462920429,5.805601857,5.535999286,5.680474571,5.647703143,5.979115429,5.875916,5.943748857,5.795431857,5.727515,5.683460714,5.759926,5.608169571,5.634759429,5.791663571,5.844457857,5.809408429,5.683066286,5.771747429,5.654131429,5.988328429,5.725813286,5.774769,5.592445857,5.551347143,5.825266,5.866106714,5.718525286,5.820412286,5.756934286,5.904316,5.709735857,5.844199286
EXOC6,6.344972333,5.465568333,5.693566667,5.698984667,5.771140333,5.774314,5.879663333,5.802651667,5.538820667,5.773977667,5.799462667,5.995455667,5.758426333,5.628572333,5.825064667,5.695237,5.600098667,5.589818667,5.680987,5.596677667,5.670823667,5.615367667,5.317657333,5.744475333,5.607676667,5.767824333,5.727054,5.915390333,5.391619667,5.745222667,6.200464,5.936636667,5.713082333,5.750494,5.635935333,5.663565667,5.682005,5.618777333,5.840419667,5.704806667,5.610343333,5.500310333,5.679098667,5.754886333,5.742977667,5.676465333,5.803228333,5.750315
CYP2A13,4.626676,4.6619955,4.6590115,4.645855,4.6838485,4.6248265,4.598121,4.6485945,4.563118,4.5977855,4.648906,4.5927245,4.504009,4.5957065,4.67554,4.57709,4.6183115,4.7227805,4.6479965,4.5216235,4.66065,4.6025775,4.5352545,4.5036415,4.6298025,4.6060435,4.637946,4.654424,4.6141165,4.5523645,4.645155,4.689755,4.6029,4.601671,4.6099485,4.6033495,4.5405385,4.6918385,4.6752755,4.6478525,4.6854715,4.594077,4.559603,4.6889345,4.6635795,4.6276175,4.632712,4.5947635
MED14,4.8202038,5.0350376,4.8263744,4.817356,4.8667442,4.8608036,4.7397722,4.8127084,4.9774484,4.9534386,4.8063172,4.7494582,4.88841,4.9516458,4.7571014,4.9324122,4.9433042,4.9541104,4.8649008,4.924094,4.8554878,4.8166674,5.0707418,4.8486894,4.9068896,4.8904706,4.8510268,4.8554232,4.9609192,4.9340118,4.728196,4.753519,4.6862536,4.8125906,4.8491662,4.8627432,4.8896106,4.9622624,4.9173872,4.8159518,4.901971,4.9399914,4.805412,4.9039506,4.854553,4.7115082,4.7348932,4.8008112
GPC2,5.325257,5.367884,5.061028,5.195455,4.937545,5.040991,5.267499,5.288165,5.3216,5.43861,5.163539,5.300335,5.076759,5.424956,5.199521,4.955688,4.652978,5.494163,5.126679,5.323631,5.187386,5.331073,5.026816,5.042578,5.213447,5.187871,5.055661,5.426675,5.063328,5.099698,5.233031,5.389814,5.189491,5.177798,5.197696,4.774911,5.23471,5.062792,5.260366,5.352155,5.354082,5.204706,5.211244,5.173912,5.17245,5.395305,5.360144,5.070085
ASB11,4.748424667,4.783972,4.654881333,4.719290333,4.724592,4.812029,4.750466,4.733226,4.833281667,4.885355,4.748474333,4.720388333,4.729998,4.776644,4.85491,4.739490333,4.715800333,4.93486,4.748945667,4.788224,4.703133333,4.733387667,4.845148667,4.837603667,4.587509667,4.600099,4.733999333,4.681298,4.762101,4.654420667,4.65608,4.712989667,4.787730333,4.646081,4.720758,4.772260333,4.733155333,4.699235,4.655685667,4.646270667,4.692013667,4.750776,4.590936667,4.724509,4.642045333,4.583452333,4.602042,4.726447667
RTN3,6.48290525,6.8588735,7.00989875,6.79558525,6.900003,6.8777325,7.0396835,6.83483025,6.996956,7.212306,6.84320475,7.3809265,6.897627,6.792043,6.834785,6.56263325,6.8513735,6.52395875,6.67237525,7.00001,6.8271265,6.9152795,6.7469705,6.66584225,6.7005325,6.8331815,6.85314375,6.83029625,6.93354175,6.85796475,6.9677145,6.63042625,7.274897,6.986497,6.98477575,7.073079,6.67803125,6.81689425,6.90957825,6.86290875,6.6405155,6.6758545,6.9271775,6.782789,6.84035625,6.97013,7.34197675,6.87936425
PSG7,10.9453125,5.619551,6.219639,5.8419965,5.312391,10.6582985,6.943156,6.0886315,4.871106,9.09807,5.1205725,9.9654125,6.255753,5.0568895,4.7912515,4.5000445,4.5915875,4.4904,4.4620695,5.3247885,4.6773135,8.2450865,5.0057685,4.484473,4.923245,4.807282,4.5024115,4.712157,4.559317,4.4929975,11.5772395,13.2944045,6.2168005,6.0687085,4.749078,5.5804455,5.149643,4.5134535,4.5194755,4.514311,4.5337895,8.66725,6.3347575,5.0077815,5.7289905,10.787299,5.292591,9.797433
ADAM33,5.0335635,5.2434575,5.2128925,5.5370945,5.1683885,5.180136,5.2119785,5.0691545,4.8090935,5.332255,5.2069175,4.910642,5.3330405,5.402837,5.017743,6.1132495,5.858946,6.920989,6.0268425,5.583148,5.50658,5.4377805,5.315753,5.3969675,6.9267635,6.319971,5.3434485,5.2818535,5.45125,6.3513605,4.953898,4.98304,5.0493375,5.7143425,5.1241345,5.340584,6.3124605,5.290248,5.141038,6.145249,5.1452905,5.8146405,5.447136,5.506684,4.8832505,4.9480035,5.0978595,5.581998
KIAA0586,6.394671,6.94958,6.621467,6.47392,6.707887,6.259619,6.830353,6.61942,6.896089,6.670061,6.905132,6.290013,6.462514,6.272818,6.187944,6.586553,6.714355,6.634171,6.520417,6.597489,6.522936,6.670327,6.623739,6.905433,6.860669,6.582137,6.755384,6.561458,6.951402,6.69075,6.465357,6.093323,6.508021,6.655675,6.823947,6.787953,6.670755,6.689673,6.751791,6.808155,6.791728,6.578839,6.783376,6.700666,6.730126,6.626662,6.068168,6.617707
FAM135B,4.50516,4.562727,4.648658,4.550925,4.598268,4.667864,4.582546,4.661514,4.642126,4.767633,4.557771,4.533471,4.550336,4.595028,4.692301,4.569299,4.717162,4.55014,4.618051,4.563471,4.522117,4.4963,4.492517,4.490072,4.734559,4.506779,4.479385,4.609279,4.510263,4.55893,4.656985,4.508275,4.563625,4.62143,4.512392,4.490237,4.609279,4.639653,4.615288,4.547577,4.564774,4.607418,4.589776,4.49827,4.574343,4.653035,4.56208,4.697695
PGBD4,4.814682,4.8815495,4.712883,4.7547825,4.7085945,4.5786425,4.6100935,4.6352825,4.92594,4.7049345,4.692037,4.5963305,4.7384145,4.7280965,4.6275665,4.6510925,4.817339,4.757609,4.6856885,4.686766,4.580947,4.6972,4.9191865,4.7108675,4.7929755,4.7430875,4.8001375,4.5938365,5.0580565,4.8705,4.742695,4.7503365,4.579423,4.8710545,4.8270415,4.768661,4.88033,4.7572415,4.893244,4.8857295,4.7270505,4.681695,4.827123,4.843668,4.850223,4.6207485,4.702077,4.733428
STK10,7.724284,6.707383,7.32045,7.002272,6.738904,7.809176,8.401758,7.909841,7.195451,8.918176,7.73249,9.360636,8.067052,8.043834,8.784722,6.881237,6.7964,6.963193,6.138308,6.99674,7.826387,7.500208,7.119456,6.5175,6.912985,6.815005,6.443042,7.417059,6.16854,6.199952,7.686381,7.771927,8.135307,6.90212,6.756788,7.797578,6.906661,6.594693,6.703697,6.471738,6.573847,6.947584,6.779359,6.950017,7.148177,7.630735,8.006067,6.939355
GSG1,4.582501,4.634499667,4.506165,4.545287667,4.519441333,4.599462667,4.631091333,4.506500333,4.567859667,4.486456667,4.583463667,4.57156,4.554984,4.533149667,4.532951333,4.616522,4.561349333,4.610883333,4.604508667,4.540226333,4.576149667,4.564661333,4.644163667,4.596459333,4.616764,4.575454667,4.531167,4.541329333,4.66014,4.601856667,4.575574,4.496988667,4.541869667,4.526910667,4.548525,4.563334667,4.550905667,4.548559333,4.496015,4.537668,4.541553,4.567133333,4.516902667,4.557421667,4.572795667,4.498561667,4.527245333,4.581026333
EPS8,7.944478,8.25744,8.603177,8.509031,8.64322,7.636909,7.879607,8.216759,7.739905,7.362434,7.899204,6.803454,8.349252,8.507752,7.481696,8.403561,7.948876,8.722038,9.040509,8.376694,7.965386,8.264856,7.266364,8.518287,9.302795,9.295816,8.946592,8.961051,8.724037,9.175668,8.196314,8.243524,7.740067,9.191835,8.619149,8.419063,9.30904,8.481319,8.826951,8.360937,8.362426,7.77093,9.042841,8.794293,8.86403,8.407018,8.630004,8.973684
CAT,9.008083,8.529686,9.0727075,8.936397,9.0133245,8.5738545,8.8978745,8.647003,8.4620645,9.694253,9.258543,9.076889,8.7803505,8.0354355,8.3138915,8.2910155,8.349428,8.9424335,8.730339,8.644324,8.833937,8.742823,8.6373335,8.8790235,8.712276,9.429577,9.0759735,8.949831,8.7455215,8.89255,9.31589,9.1564435,10.327316,9.613318,9.4458755,9.009287,9.479527,8.8360375,8.4167375,9.0871085,8.771815,8.9330175,9.881938,8.7701995,9.0851005,8.6524415,8.957103,9.400943
RESP18,4.447788,4.505071,4.491548,4.50982,4.510614,4.447972,4.429984,4.464825,4.435339,4.513998,4.416978,4.533471,4.438757,4.575166,4.47129,4.634752,4.528267,4.438577,4.503156,4.563471,4.458535,4.47243,4.589646,4.504895,4.501333,4.503156,4.636576,4.508936,4.497284,4.49737,4.461335,4.474963,4.496987,4.444179,4.543923,4.486181,4.476784,4.488226,4.445342,4.494254,4.442747,4.577079,4.480776,4.536423,4.56208,4.451569,4.523848,4.536613
IQCD,4.538128,4.431395,4.531556,4.500815,4.602827,4.494297,4.570455,4.41666,4.51601,4.560142,4.451155,4.514668,4.51592,4.393107,4.489863,4.624052,4.468766,4.529463,4.710239,4.419887,4.463846,4.591799,4.430545,4.845652,4.547866,4.46085,4.698444,4.766875,4.413052,4.73169,4.556052,4.497284,4.420398,4.501765,4.789528,4.540871,4.52759,4.4957,4.639773,4.634528,4.509774,4.553111,4.589776,5.066163,4.400711,4.460541,4.480202,4.568789
RBM11,4.735099,5.107851,5.4401775,5.078028,4.9856545,4.688283,4.7484125,4.8254985,5.5718785,4.935414,4.749795,4.6371155,4.7341125,4.7037575,4.84132,4.93259,5.3463975,4.86268,4.952327,4.949022,4.6939355,4.603467,5.001529,5.08028,4.8970365,4.829231,5.432933,5.0319265,5.5880125,5.0780465,4.90476,4.802664,4.8866795,5.338644,5.179119,4.779688,4.9516395,4.8769245,5.410865,5.694405,5.2156925,4.890062,5.138477,4.841112,5.1763725,4.7757635,4.944523,4.9048915
RNF2,4.73169,4.592961,4.562522,4.63504,4.593275,4.592856,4.541446,4.60423,4.698191,4.866306,4.715931,4.576131,4.636348,4.493025,4.560934,4.587704,4.644956,4.606443,4.60933,4.536708,4.634012,4.595028,4.528541,4.578267,4.660731,4.719212,4.616233,4.575598,4.615792,4.678518,4.732943,4.671641,4.681319,4.566575,4.726205,4.618764,4.669056,4.544693,4.621873,4.569198,4.745249,4.571884,4.566473,4.57091,4.609005,4.52312,4.583006,4.634528
ADAMTS20,4.525363,4.441741,4.401271,4.397354,4.391551,4.485977,4.390631,4.406444,4.45532,4.446414,4.445526,4.407349,4.481596,4.391504,4.418601,4.442654,4.365565,4.433983,4.421114,4.379235,4.440409,4.442325,4.430545,4.434518,4.419887,4.417891,4.431395,4.423375,4.388834,4.432063,4.471592,4.531418,4.377948,4.415516,4.416644,4.380647,4.444656,4.413035,4.465021,4.45977,4.400285,4.461394,4.43894,4.362298,4.356602,4.466118,4.440828,4.41171
OOEP,4.501184,4.4189845,4.470467,4.452073,4.4350875,4.525532,4.441253,4.425566,4.432766,4.454402,4.4425835,4.4378335,4.4590135,4.514632,4.4384055,4.4248015,4.4478135,4.453638,4.436051,4.457547,4.4820575,4.489576,4.5275175,4.4076815,4.4278315,4.502552,4.44484,4.448742,4.4452085,4.413007,4.4684715,4.472396,4.458102,4.4778065,4.4439795,4.467081,4.4921385,4.4431535,4.4661185,4.405189,4.4138245,4.4975765,4.4425415,4.4426765,4.437766,4.534179,4.4502,4.500253
TGOLN2,10.234201,10.856521,10.907196,11.262492,11.033677,10.83272,10.9479,10.859227,10.859227,10.89557,11.310177,10.806977,10.920306,10.834454,10.968227,10.763617,10.983252,10.624772,10.994835,10.933529,11.006473,10.899132,10.908062,11.349379,10.813945,10.906328,11.027903,10.913885,10.962985,11.000483,10.776689,10.594394,11.277624,11.166588,11.229413,10.791636,10.974498,10.862137,10.964548,10.893521,11.338339,11.133383,11.029343,11.039183,11.298579,11.109509,10.979266,10.977332
ARMCX3,7.018365333,7.271927333,6.980071333,7.222994667,7.499291667,7.179093,7.035063667,7.150131,7.105994667,6.897501667,7.326370333,6.612294333,7.018184667,6.898458,6.819608333,6.652128,7.313693667,6.922477667,7.392167,7.332885,7.417361,7.283599333,7.284422,7.526336667,7.321946667,7.381706,7.290504,7.045397667,7.469303667,7.227958667,7.148994,6.981100333,7.138898333,7.301917667,7.337,7.267149667,7.532824,6.994663,7.098796667,7.192471,7.666905,7.210188667,7.470597667,7.331721,7.338017333,7.373304667,7.169326,7.529291
TMEM25,4.784438,4.83322,4.70466,5.952402,4.602827,5.14029,4.563026,5.804719,4.633675,4.780824,5.268093,5.113009,4.73572,5.596908,4.687802,4.903875,4.660789,5.071446,5.813237,4.808057,5.662112,6.733773,5.05368,4.805857,4.903875,4.861428,5.637159,5.693478,4.647118,4.762688,5.082316,4.812577,5.116534,6.154896,4.799696,5.715255,4.773214,6.046618,4.872765,4.717798,5.713427,4.774034,5.454317,5.066163,4.712343,5.948563,5.079606,4.718697
CXorf21,4.5781655,4.597556,4.5569875,4.63664,4.7068165,4.6401785,4.6324145,4.6553895,4.664233,4.682614,4.6254305,5.085884,4.6187205,4.6555585,4.6152705,4.569269,4.5877485,4.5918285,4.5306685,4.6993675,4.6681325,4.5762775,4.6017545,4.6473095,4.6644975,4.623784,4.683963,4.6145985,4.6236845,4.597139,4.659034,4.611493,4.6224535,4.850559,4.5468645,4.662803,4.593854,4.5960335,4.6223295,4.6261925,4.596356,4.572701,4.620932,4.678898,4.568541,4.5983475,4.6768425,4.5835495
TFDP3,4.456579,4.436414,4.43663,4.415938,4.544979,4.426696,4.50103,4.375349,4.47079,4.48209,4.469319,4.501679,4.52845,4.535249,4.545892,4.509246,4.499777,4.466512,4.478324,4.490321,4.488226,4.445896,4.497499,4.44586,4.468012,4.482008,4.456121,4.449578,4.552279,4.482254,4.441503,4.435089,4.506779,4.415516,4.474396,4.434787,4.447825,4.551019,4.482008,4.449133,4.485977,4.531882,4.452362,4.459576,4.416577,4.502067,4.478243,4.479041
