NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_CILIARY_BASAL_BODY	GOCC_CILIARY_BASAL_BODY		152	-0.29536295	-1.089386	0.20198676	0.6694073	1.0	4667	tags=34%, list=24%, signal=45%	
GOCC_NEURON_PROJECTION_MEMBRANE	GOCC_NEURON_PROJECTION_MEMBRANE		56	-0.34388107	-1.0888056	0.29533678	0.67052823	1.0	1203	tags=9%, list=6%, signal=9%	
GOBP_AMINE_CATABOLIC_PROCESS	GOBP_AMINE_CATABOLIC_PROCESS		18	-0.4335845	-1.0887636	0.36458334	0.6699436	1.0	3630	tags=44%, list=19%, signal=55%	
GOBP_PROTEIN_PALMITOYLATION	GOBP_PROTEIN_PALMITOYLATION		30	-0.39397958	-1.0886548	0.3546911	0.6695636	1.0	3227	tags=30%, list=17%, signal=36%	
GOMF_HISTONE_H4_METHYLTRANSFERASE_ACTIVITY	GOMF_HISTONE_H4_METHYLTRANSFERASE_ACTIVITY		15	-0.4616042	-1.0884241	0.37424546	0.66956687	1.0	4859	tags=53%, list=25%, signal=71%	
GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GOBP_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION		15	-0.46689066	-1.0878462	0.3561947	0.67067564	1.0	4869	tags=47%, list=25%, signal=62%	
GOBP_CARDIOBLAST_DIFFERENTIATION	GOBP_CARDIOBLAST_DIFFERENTIATION		16	-0.45733118	-1.0874748	0.33403805	0.67121863	1.0	824	tags=19%, list=4%, signal=20%	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM		15	-0.4662919	-1.0868659	0.35820895	0.6724367	1.0	2844	tags=33%, list=15%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY		16	-0.4450853	-1.0867456	0.36504424	0.672105	1.0	2023	tags=38%, list=10%, signal=42%	
GOBP_RRNA_METHYLATION	GOBP_RRNA_METHYLATION		21	-0.43399453	-1.0863208	0.35607675	0.6727727	1.0	6356	tags=62%, list=33%, signal=92%	
GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		29	-0.392031	-1.0861803	0.35308057	0.67247134	1.0	3122	tags=28%, list=16%, signal=33%	
GOBP_NADP_METABOLIC_PROCESS	GOBP_NADP_METABOLIC_PROCESS		44	-0.3547465	-1.0861485	0.31322506	0.67186993	1.0	2218	tags=18%, list=11%, signal=20%	
