NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_PHOSPHATE_ION_HOMEOSTASIS	GOBP_PHOSPHATE_ION_HOMEOSTASIS		19	0.5862546	1.4385297	0.06477733	0.22805484	1.0	1166	tags=11%, list=6%, signal=11%	
GOBP_TIGHT_JUNCTION_ORGANIZATION	GOBP_TIGHT_JUNCTION_ORGANIZATION		78	0.44679913	1.4384296	0.030063292	0.22775947	1.0	2562	tags=32%, list=13%, signal=37%	
GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY	GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY		15	0.61616325	1.43839	0.064631954	0.22737788	1.0	371	tags=13%, list=2%, signal=14%	
GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	GOBP_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION		56	0.4728679	1.4378852	0.03565365	0.22777736	1.0	2438	tags=23%, list=13%, signal=26%	
GOBP_EPITHELIAL_TUBE_FORMATION	GOBP_EPITHELIAL_TUBE_FORMATION		132	0.41907582	1.4373293	0.0064102565	0.22824183	1.0	2875	tags=28%, list=15%, signal=33%	
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION		37	0.5166781	1.4366894	0.03512015	0.22885102	1.0	1871	tags=32%, list=10%, signal=36%	
GOBP_RENAL_TUBULAR_SECRETION	GOBP_RENAL_TUBULAR_SECRETION		19	0.5874761	1.4362226	0.06813996	0.22908711	1.0	1241	tags=21%, list=6%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_GROWTH	GOBP_POSITIVE_REGULATION_OF_GROWTH		235	0.39009795	1.4360112	0.0043541365	0.22901464	1.0	2513	tags=21%, list=13%, signal=24%	
GOCC_PLATELET_ALPHA_GRANULE_LUMEN	GOCC_PLATELET_ALPHA_GRANULE_LUMEN		65	0.45954832	1.4359463	0.03407155	0.2287135	1.0	2312	tags=32%, list=12%, signal=37%	
GOBP_CARDIAC_SEPTUM_MORPHOGENESIS	GOBP_CARDIAC_SEPTUM_MORPHOGENESIS		68	0.46047273	1.4348308	0.021015761	0.23014447	1.0	2546	tags=34%, list=13%, signal=39%	
