symbol,GSM1480091,GSM1480092,GSM1480093,GSM1480094,GSM1480095,GSM1480096,GSM1480097,GSM1480098,GSM1480099,GSM1480100,GSM1480101,GSM1480102,GSM1480103,GSM1480104,GSM1480105,GSM1480106,GSM1480107,GSM1480108,GSM1480109,GSM1480110,GSM1480111,GSM1480112,GSM1480113,GSM1480114,GSM1480115,GSM1480116,GSM1480117,GSM1480118,GSM1480119,GSM1480120,GSM1480121,GSM1480122,GSM1480123,GSM1480124,GSM1480125,GSM1480126,GSM1480127,GSM1480157,GSM1480158,GSM1480159,GSM1480160,GSM1480161,GSM1480128,GSM1480129,GSM1480130,GSM1480131,GSM1480132,GSM1480133,GSM1480134,GSM1480135,GSM1480136,GSM1480137,GSM1480138,GSM1480139,GSM1480140,GSM1480141,GSM1480142,GSM1480143,GSM1480144,GSM1480145,GSM1480146,GSM1480147,GSM1480148,GSM1480149,GSM1480150,GSM1480151,GSM1480152,GSM1480153,GSM1480154,GSM1480155,GSM1480156,GSM1480162,GSM1480163,GSM1480164,GSM1480165,GSM1480166,GSM1480167
SMAP1,7.6051835,6.843143,6.7942785,6.71096,7.065368,7.152847,6.8916655,6.6141085,7.269908,6.8501125,7.1378635,6.923744,7.3755835,7.3577185,7.4841085,6.802382,6.5413925,5.529198,6.503415,7.0641905,6.8093485,6.7095765,6.529141,6.6986415,6.287854,6.6141565,6.701542,6.6453805,6.6953635,6.3287205,6.790402,7.224897,6.236605,6.9155515,6.9202365,7.058561,6.595053,6.7232015,6.7807015,6.7193115,7.168234,7.226438,6.589083,6.5783185,6.4732255,5.321485,6.7217345,6.869699,6.9940035,6.8317725,6.477142,6.7102955,6.213106,7.0856835,6.451943,6.70977,6.6550235,6.5467085,7.3144635,6.7770005,7.135311,6.7145485,7.2669145,5.844601,7.2950125,6.783849,7.011229,7.1643375,6.772755,7.018148,6.9186395,6.955777,7.0294515,7.0551815,7.275884,7.17318,7.2938025
POP1,6.042868,4.96293,5.104285,5.05489,4.792774,4.765812,5.270316,4.848858,4.756466,5.015392,5.003652,5.212072,4.663448,5.138364,5.348238,4.727206,4.53585,4.512825,5.013965,5.257565,4.821549,4.629404,5.397513,4.83385,4.636816,4.766403,4.841183,4.732698,5.036869,5.183384,5.018677,4.750469,4.744192,4.643379,5.081025,5.577552,4.923122,4.898102,5.729684,5.038172,4.847479,4.75787,4.851873,4.543263,4.50056,4.692566,4.449831,4.726251,4.74552,4.748334,4.671349,4.96638,4.580476,5.083817,4.649094,4.709901,5.081181,4.729282,5.343848,4.580418,5.070218,4.630723,5.216153,4.785167,5.02607,4.825757,5.149869,4.824914,5.185208,4.971005,5.174083,4.834625,4.951019,5.286265,5.622631,5.409892,5.982609
SLC22A10,4.70000275,4.66953275,4.6706995,4.87860225,4.79264625,4.64421125,4.7750465,4.73898275,4.65264075,4.7673915,4.7450885,4.8381105,4.79316125,4.63525875,4.730999,4.65771375,4.76064,4.612473,4.78904325,4.7353125,4.67843575,4.66282625,5.006855,4.6555055,4.8311515,4.7546695,4.596701,4.67462025,4.6505795,4.7171125,4.76650925,4.8594525,4.74256975,4.8727465,4.76212875,4.59539275,4.68793725,4.8517255,4.650733,4.6780315,4.8470675,4.69840225,4.90195975,4.85028725,4.62053375,4.6201675,4.7972835,4.78858225,4.715674,4.695824,4.83600125,4.8556935,4.894783,4.626209,4.706612,4.63179525,4.7247435,4.658782,4.56488275,4.602285,4.679507,4.67697075,4.7823655,4.62369375,4.74191625,4.613478,4.7020165,4.7946975,4.66598175,4.847318,4.81058275,4.79803125,4.84586825,4.62812575,4.61839325,4.74555025,4.765389
NME6,6.540373,6.459679,6.5640475,6.5900875,6.4794935,6.6772775,6.8000405,6.5565725,6.749103,6.789127,6.665833,6.2963885,6.487349,6.6185695,6.094735,6.595432,6.5523235,7.3768095,6.860027,6.747364,6.258551,6.7784185,6.5086625,7.1648235,6.78215,6.8039385,6.5991905,6.550687,6.4661375,6.8898385,6.5670265,6.7879005,7.3495715,7.2331995,6.646772,6.7024745,6.5937035,6.579191,6.3876035,6.409488,6.2963185,6.700685,6.721824,6.3165445,6.607124,7.7389005,6.5103,6.989684,6.645488,6.8874265,6.624529,6.9794965,7.285741,6.7001045,6.8545635,6.717231,5.9157605,6.773679,6.456318,6.8376615,6.7883245,7.2099065,6.2615555,6.6311825,6.868479,6.655812,6.8391655,6.657665,6.7565105,6.622586,6.9473945,6.032175,6.765457,6.7159545,6.8668735,6.9944495,6.875607
P2RY8,6.144514,5.487812,6.903609,7.76066,5.997769,5.397761,6.217675,6.512277,5.902366,7.441951,5.995737,6.278728,5.414236,6.151233,5.583548,10.083904,7.49416,9.522581,6.834915,6.253705,6.676858,8.079248,7.0289,6.00709,8.606738,7.445954,8.674604,7.605757,6.874435,8.16274,6.235306,6.210988,5.686608,8.291842,6.5249,6.649292,7.364275,6.686706,6.5923,8.521617,6.201596,5.550627,5.169866,7.651749,8.864204,5.149491,9.226665,5.95961,6.147454,5.96185,8.291693,6.348757,5.260814,5.846555,6.390423,7.218628,6.78945,5.560807,5.586399,9.189452,5.613245,5.759903,5.921009,8.305572,5.387483,7.491117,5.280227,5.875396,6.072032,6.305479,5.355984,6.791379,5.391479,5.80035,5.607897,6.079681,4.877629
BAP1,6.898861,7.109621,6.919402,7.372112,7.00079,6.428695,6.927674,6.968423,6.621172,6.836366,6.29538,7.090668,6.82173,6.648471,7.203021,7.323472,6.781011,7.46067,7.03649,6.775858,7.117441,6.943299,6.968423,6.822672,6.715028,6.841969,6.97189,6.696127,7.218904,6.923266,7.050641,6.9315,6.894538,7.102897,7.056635,6.567152,6.610855,6.887578,6.917893,7.049235,6.602874,7.260451,6.956489,6.934696,6.13033,6.684105,7.067961,6.826292,7.159467,6.401406,7.100196,7.05002,6.740321,7.02186,6.584508,6.4876,6.441727,6.626884,6.971502,7.435363,6.616428,6.612721,6.616867,7.559611,7.037118,6.566026,7.030513,7.093544,6.490193,6.392307,6.752982,6.272506,6.97283,6.709152,6.859754,6.816396,7.092391
TRIM64,4.791641,5.341795,5.067606,4.899582,4.690588,5.148644,4.776046,5.573417,4.50433,4.917292,4.850079,4.782715,4.584857,4.660648,5.035191,5.113554,4.750237,4.748609,4.906486,5.061498,4.848103,4.605825,5.100969,5.550819,4.989969,5.038455,4.689127,4.871239,4.767205,5.149544,4.689105,4.779346,5.142395,5.270776,4.855449,4.591748,4.753751,5.227055,4.677204,5.467788,4.595417,4.75787,5.087535,4.850697,7.628266,4.719743,5.707286,4.63703,4.962757,4.752098,5.287392,4.960284,6.113067,4.943256,6.188578,5.251332,5.11208,5.453788,4.70181,4.887487,5.032672,5.659043,4.939134,6.723089,4.954032,5.297188,4.900641,4.770423,5.101072,5.040836,5.35164,4.5416,5.190733,4.678075,4.575614,4.911918,5.042856
ARL4C,4.661345,5.153934,4.941018,5.339927,5.391557,5.186248,5.674923,5.489909,5.266235,5.61924,5.055204,5.358149,5.879221,5.518512,5.315487,6.667587,6.027639,5.739878,5.481031,5.149223,4.980079,5.671666,4.92225,4.849699,6.167966,4.850079,6.265491,5.730316,5.049674,5.837323,5.459432,5.307193,5.714908,5.812003,4.905321,5.477886,5.72804,5.197286,5.544056,5.294971,5.352047,4.592578,4.605755,4.612286,4.860005,6.894978,4.834733,4.707902,4.762553,4.894372,5.045418,5.058915,5.46578,4.843769,5.195787,4.823943,5.069426,5.111815,4.678117,4.692544,4.842582,4.770713,5.647705,5.853955,5.587166,6.13644,4.880587,5.054207,6.021212,5.757386,4.760153,5.162033,4.512038,5.427085,4.727141,5.300997,5.312469
SNRPD1,6.072294,5.511006,6.427782,6.213479,5.898798,6.055398,5.804521,6.285486,5.973171,5.872197,6.345242,5.992787,6.592105,5.998811,5.907001,5.501143,5.728686,6.241836,6.239649,6.330124,5.717893,6.448995,5.885028,6.418017,6.139723,5.23084,5.829413,6.69712,5.880647,6.080835,6.374994,6.332553,6.371327,6.461659,5.562418,6.592843,6.152466,6.372919,6.571842,5.205927,6.336385,6.411132,5.678573,5.904864,6.168058,6.493935,5.71722,6.320757,5.593673,6.239513,5.801868,6.357929,6.123998,6.35633,6.259565,5.852081,5.681818,6.124116,6.167298,5.194058,6.315686,6.208564,5.945937,6.245384,6.484343,5.839218,6.396397,5.739417,5.955482,5.987818,6.27487,5.680266,6.215114,6.29733,6.353568,5.88318,6.266646
ARPC5,11.630697,11.591606,11.62155,12.150387,11.504833,11.982239,11.634476,11.589915,11.713775,12.361034,11.8676,11.83445,11.575543,12.039335,12.116969,12.234602,12.013855,12.441967,11.659552,11.685145,11.77618,12.333473,11.770153,11.156926,11.584585,11.848788,12.068035,11.957516,11.644444,11.822124,11.291943,11.704687,11.723113,11.881767,11.67721,11.328638,11.755738,11.504833,11.480346,11.959525,11.630697,11.344901,11.438829,11.921988,11.890561,11.587894,12.828085,11.573602,11.755738,11.50304,11.403892,11.6886,11.605377,11.44873,11.550025,11.901032,11.939178,11.141434,11.382908,11.980428,11.245315,11.504833,12.105671,11.877868,11.495266,12.169187,11.518989,11.382908,11.841152,11.449704,11.695557,11.640504,11.133649,11.420381,11.305855,11.630697,11.213578
AURKAIP1,10.748681,10.947831,11.154257,11.048197,10.960055,10.918784,10.937741,10.830989,11.214936,10.349089,10.781678,10.669385,10.702577,10.648471,9.780912,11.020579,10.819095,10.790327,10.784966,10.951349,10.702577,10.794275,10.437723,10.358955,10.327754,10.254446,10.510634,10.596077,10.502659,10.722356,10.913882,10.646436,10.705886,10.548162,11.07174,10.895155,10.770457,10.962671,10.929832,10.576204,10.507389,10.646436,11.075805,10.48322,10.112869,11.000821,10.739323,11.155537,10.926912,11.118882,10.942567,10.46223,10.722356,10.723538,10.73522,10.446287,10.610388,10.483608,10.519524,10.35506,10.504957,10.43872,10.739323,10.978743,10.918784,10.903512,10.823633,10.896695,10.972736,11.09549,10.865799,10.181346,10.337423,10.720572,10.699545,10.51472,10.69374
ARFIP1,6.242002,6.186161667,6.357147667,6.400061,6.260906667,6.385766667,6.065217333,6.279932333,6.033446667,6.325142,6.503153,6.307181667,6.574283333,6.520148,7.003481667,6.313966333,6.473412333,6.807186667,6.380663667,6.903113333,6.478350333,6.580677333,5.924652,6.414484,6.488776,6.673749,6.447216,6.246031,6.372331,6.019924667,6.392836667,6.479527,6.562608667,6.670162333,6.340426333,6.222966667,6.756823333,6.794569,6.698879,6.270651667,6.536301333,6.459239667,6.527222667,6.339327333,6.739223333,6.997929333,6.408845667,6.583477333,6.510473333,6.371965667,6.082252,6.445208667,6.672975,6.206468,6.389034,6.397641,6.525562,6.378097,6.621666,6.378658667,6.735497333,6.447367667,6.630342,6.2297,6.240898667,6.295293333,6.783996667,6.255483667,6.670839,6.677939333,6.589918667,6.227193333,6.350289333,6.541488333,6.490289667,6.347989667,6.661078
TF,4.734627,5.170549,5.644775,5.387579,4.911153,5.554312,5.084958,5.299679,4.830616,4.982541,5.262213,5.051597,5.107961,5.316801,5.203414,5.131923,5.110623,5.166494,4.98894,4.91434,4.993963,4.843713,5.721495,5.697464,5.192396,5.269228,4.996009,4.688673,5.248952,5.430275,5.27581,5.498531,5.211167,5.77098,4.903243,6.980891,4.778087,4.944893,5.526292,5.116838,4.739901,5.277592,4.91522,5.570266,5.519976,5.104875,5.005467,5.301384,5.483915,4.970899,5.17684,6.670843,4.657757,4.909981,4.944511,4.707947,5.039332,4.509919,5.184125,5.351056,4.958436,5.351115,5.375188,5.807815,5.432473,4.846037,5.17723,5.272,4.899342,5.259547,5.056068,4.851706,4.877826,5.482764,5.482313,4.950279,5.067995
CCDC71,6.711914,7.150936,6.978619,6.953673,7.281842,7.272674,7.365526,7.161202,7.406797,7.38516,7.139779,6.987106,6.829623,7.27872,7.30949,7.112365,6.68476,7.173552,7.689869,7.00342,7.096997,7.04563,7.265392,7.36842,6.311857,7.337441,6.631962,7.306747,7.265264,7.775372,7.570278,7.383209,7.690042,7.062387,7.368749,7.912196,6.912421,7.426377,7.161392,7.292111,7.805512,8.003413,7.744994,7.332509,7.890828,7.648092,7.830594,7.748209,7.497378,7.220086,6.594355,7.738731,7.603875,7.221468,7.241565,6.923096,7.403171,7.775372,7.278865,6.773875,7.572317,7.383052,7.115598,7.466402,6.884949,6.489329,6.577468,7.866073,7.408535,7.580739,7.73945,7.682268,7.458434,7.380007,7.763552,7.809243,7.391351
PRPSAP1,9.70043,9.786129,9.371168,9.591828,9.97175,10.174666,9.665811,9.801345,9.483268,9.409531,10.178566,10.041282,9.532578,9.721159,9.811257,8.971386,9.614164,8.492989,9.618206,9.260025,9.516096,9.078791,9.509047,9.587787,9.642743,9.827445,9.274788,9.152742,9.344318,8.915933,9.38748,9.909333,8.992778,9.546859,9.30179,9.404558,9.382138,9.398721,9.32612,9.165011,9.652873,9.946527,9.981381,9.403947,9.563161,8.802436,7.972311,8.961474,9.443592,9.644624,9.312685,9.796722,10.43872,9.448172,9.889427,9.43077,9.617968,9.741204,10.027739,8.866214,9.231866,9.608707,9.067001,10.069533,9.810271,9.106894,9.853846,9.84581,9.838557,9.555044,9.378365,9.485141,9.631585,9.669467,9.831928,9.431608,9.669776
DCAF4L2,5.525836,4.727836,4.760311,4.614981,4.853316,4.582296,4.92361,4.519732,4.989204,5.081865,4.643868,4.713385,4.875408,4.927707,4.729631,5.217604,4.678757,4.937639,4.926512,4.966523,4.932173,4.767747,4.743862,4.560013,4.962757,4.772437,4.689127,4.777815,4.625546,4.808489,4.788804,4.588152,4.78451,4.908126,4.703665,4.61299,4.975438,4.865652,4.682777,4.644228,4.856998,5.06874,4.958589,4.616701,4.90466,4.711606,5.165174,4.513484,5.143935,4.645085,4.660915,4.96247,4.68629,4.90625,4.905498,5.169761,4.800845,4.563185,4.735381,4.739282,4.877572,4.546931,4.838627,4.693253,4.861647,4.732324,5.01442,4.897725,4.763022,4.900315,4.792236,4.760187,5.037365,4.635643,4.849056,4.682463,4.586677
TCN1,5.240085,4.522293,7.141253,7.44532,6.356536,4.980396,5.7231,6.456757,5.637058,5.983311,6.99489,4.888339,4.670884,6.136081,4.672206,8.485988,7.110645,9.434457,8.337795,4.942553,6.620001,8.668827,8.094416,4.645702,7.025114,7.590075,8.078008,4.746998,8.856546,8.071886,5.104285,4.90058,4.797662,9.658823,6.553786,6.828008,6.585872,5.45416,8.859441,8.031783,5.934534,4.877338,4.648242,9.279637,7.251177,4.469581,9.018257,4.892894,4.800688,5.28663,9.840827,6.986936,4.571437,6.074767,4.705479,5.422448,6.381088,5.404646,6.235639,9.08801,4.632161,5.045884,7.604135,7.051666,4.633971,7.04085,5.478214,6.555657,6.590007,5.036869,4.554668,6.094482,4.606783,4.618389,6.846013,4.544984,4.680397
VGLL4,9.977491,9.881716,9.341445,8.884638,9.696739,9.999718,9.622578,9.479103,9.410968,8.937662,9.516397,9.54634,9.839255,9.60755,9.946527,8.445503,9.418474,8.086421,9.137593,9.070087,9.031616,8.48751,9.080903,9.325597,8.468351,9.187927,8.673868,8.935321,9.215835,8.701263,9.29062,9.272041,8.798999,8.824392,9.343177,9.540875,8.919691,9.427933,9.473131,8.93387,9.292659,9.77893,9.927741,9.15904,8.750652,8.589349,8.196571,9.56641,9.381658,9.503154,9.650387,9.140069,9.542715,9.616059,8.993956,9.601356,9.422545,9.448796,9.807702,8.429403,9.041518,9.28587,9.167672,9.593757,9.677609,9.073353,9.240252,9.64367,9.385055,9.72146,9.683748,9.223776,9.699103,9.360285,9.540022,8.94878,9.249184
KCNK3,9.367603,8.997368,9.459106,7.464637,7.857414,8.758281,9.116421,8.092667,8.820278,7.523581,9.045546,9.683748,7.9653,9.619131,8.501955,6.756485,7.530995,7.501531,8.696477,9.306052,9.450575,8.174412,9.469407,8.338559,8.301317,6.782892,6.330124,7.920336,8.084566,7.641215,9.430183,8.253401,7.958661,7.703862,9.361989,10.375489,9.008199,9.05682,9.168222,8.515719,9.418474,8.762183,9.279637,8.187486,7.958661,8.263326,7.156869,10.298449,9.655103,7.895005,9.252361,8.152547,8.621112,9.558015,8.736436,8.600781,7.815286,7.140258,9.019175,7.54876,8.471347,8.962238,9.646079,8.561662,8.761486,7.965798,7.87703,9.134982,8.021278,8.476506,9.191334,8.50562,7.423559,9.59885,9.474425,8.464611,9.322557
TERF2,7.67201,8.101692,7.726088,7.434275,7.657393,7.473999,8.011625,7.754162,7.450958,7.606815,7.723595,7.426051,7.841553,7.914741,7.623381,7.925967,7.516875,7.931646,7.820969,7.734519,7.566764,7.826233,7.574727,7.607204,7.971669,7.875044,7.894746,7.797399,7.462471,8.283743,7.95692,7.576897,7.416173,7.857253,7.690042,7.914892,7.653025,7.721471,7.589312,7.95123,7.581033,7.868452,7.913778,7.890196,8.012453,7.888544,7.723768,7.961354,7.820969,6.994735,7.724167,8.139507,7.81704,7.686945,7.475926,7.489351,7.650015,7.487483,7.752629,7.536435,7.715181,7.317863,7.734519,7.799629,7.283165,7.351592,7.741001,7.854122,7.485226,7.693141,7.660374,7.581991,7.968389,7.512326,7.929,7.734519,7.315966
TTTY20,5.108134,4.566333,4.774638,4.530293,4.614124,4.721237,4.592914,4.540793,4.754995,5.31146,4.62376,4.96343,4.728078,4.653992,4.578933,4.762007,4.686658,4.910284,4.54648,4.622919,4.69743,4.563038,4.516779,4.510433,4.972505,4.598335,4.588389,4.630195,4.72261,4.561273,4.441109,4.563284,4.904161,4.56872,4.774992,4.577687,4.566922,4.873234,4.68089,5.016015,4.597554,4.575716,4.601106,4.614404,4.835305,4.803589,4.829019,4.6473,5.051529,4.774829,4.478692,4.518261,4.684605,5.000522,5.004673,4.834839,4.818199,4.918277,4.892714,4.627737,5.075869,5.223245,4.990997,4.699621,4.827614,4.632757,4.67051,4.827407,5.0055,4.627717,4.540005,4.657818,4.846132,4.575896,4.76575,4.747307,4.722712
IL13RA1,10.474541,10.681446,10.171596,10.790327,10.817036,10.61636,10.690615,10.559995,10.743598,10.953963,10.702577,10.900304,10.707038,11.162051,11.552026,11.04154,11.099594,11.321816,10.744564,11.05372,11.120324,10.973983,10.383104,10.557073,10.813606,10.720015,10.982199,10.732989,10.880688,10.747477,10.748681,10.57238,9.772785,10.571051,10.926281,10.362116,10.978743,10.824968,10.968938,11.102321,10.683282,10.639087,10.605141,11.004544,11.490068,9.405754,12.256893,10.716728,10.844951,10.219963,10.536764,10.728741,10.006721,10.838094,10.797257,10.682364,10.779509,10.358955,10.76269,10.800588,11.050866,10.356748,10.909536,10.695956,10.661213,10.991895,10.544191,11.049584,10.50353,10.782875,10.557524,10.900304,10.316324,10.88266,11.07313,10.797257,10.441637
MAPK15,4.610808,4.900656,4.758473,4.981748,4.742071,5.17967,4.709365,4.951283,4.808864,4.932203,4.813504,4.756565,4.879729,4.801689,4.731912,5.188026,5.414368,6.080297,5.179724,5.170899,4.903803,4.839223,4.507977,4.532376,4.651591,4.578761,4.982474,5.321264,4.781046,5.108577,4.627482,4.762553,5.077889,4.634251,4.764291,4.623054,4.804425,4.861661,4.602218,4.726887,4.575948,4.554022,4.672398,4.962757,4.809633,5.030813,5.565694,4.775274,4.960268,4.780415,4.946345,4.745439,4.718576,4.65041,4.955504,4.928127,4.654477,4.764579,5.121298,4.760805,4.664131,4.566265,4.902012,5.43979,4.808516,4.890962,4.867754,4.554685,4.83304,4.700081,5.103497,4.748562,4.792696,4.733193,5.145896,4.516924,4.801515
MAN2B2,10.655783,10.630931,10.596077,10.659244,10.524989,10.510634,10.022926,10.522416,10.595237,10.415353,10.482057,10.7585,10.360533,11.010258,10.984825,10.306003,10.486315,10.129033,9.880026,10.574333,10.48457,10.394766,10.205848,10.561015,10.547296,10.425043,10.360533,10.560505,10.651575,10.110366,10.675735,10.810888,9.681537,10.193968,10.640158,10.607301,10.519524,10.651036,10.428753,10.193968,10.957557,10.528377,10.464876,10.447317,10.055014,9.980991,10.158881,10.915026,10.579957,10.306424,10.537662,10.400917,10.596658,10.878455,10.451156,10.566752,10.627277,10.278146,10.754356,9.674545,10.732989,10.25657,10.03168,10.788012,10.442564,10.106087,10.383104,10.336648,10.386099,10.534579,10.736349,10.021801,10.807806,10.130876,10.598516,10.603413,10.225875
KCNG4,4.995787,5.113328,5.1290625,4.9815515,5.204763,5.1053105,5.169464,4.962372,5.1694455,5.3522005,5.0205725,5.3256,5.056545,5.232907,5.0448205,5.4832355,5.088332,5.9887625,4.9536385,5.132976,5.22738,5.3484575,5.245169,4.9611345,5.1874645,5.246308,4.8931735,5.096609,5.206173,4.808405,5.0447265,5.1699365,5.2514105,5.45426,5.2887845,4.8313205,5.1582415,5.3726045,5.4028955,5.358881,4.8477225,5.2846185,5.1752855,4.982174,5.3781915,5.0578275,5.524069,4.921937,5.231301,5.3686,5.240114,5.093413,4.8798335,5.427778,4.9180395,5.037327,5.1460855,5.147508,5.3232585,5.5380615,5.2998975,5.05815,5.1358535,5.3296755,5.116358,4.8460275,5.0723885,5.2549165,5.0176555,5.017765,5.284981,4.9058925,4.9878755,5.034604,5.106389,5.171018,5.1460285
CACNA2D1,4.823593,4.849532,4.630802,4.729702,4.762404,4.882242,4.803973,4.874326,4.632416,4.751895,4.840726,4.865185,5.002422,4.601106,5.119784,4.850509,4.832035,4.621518,4.50273,4.732698,5.144647,4.979158,4.699621,4.747982,4.705116,4.792236,5.13237,4.768454,4.877944,4.60621,4.87886,5.177482,4.832671,4.776334,4.956436,4.699643,4.912565,4.871239,4.74438,4.594797,4.888975,4.631793,4.887545,4.954032,4.945849,4.788573,4.718058,4.596188,4.71342,4.807254,4.948694,5.124135,4.665666,5.02477,4.993994,4.90115,4.980588,4.715603,4.911534,4.644099,4.980968,5.00749,4.727464,4.595328,5.17368,4.569729,5.179509,5.152678,4.723496,5.027427,4.974606,4.664558,4.673837,4.59812,4.835561,4.599574,4.624998
BHLHE40,10.199463,10.704727,9.980991,10.163078,10.1837,5.21246,10.477238,10.540271,10.06909,10.626364,10.945806,10.203349,10.738327,10.667541,10.667085,10.464876,10.482833,10.834639,10.147411,10.805782,10.442564,10.838094,10.630113,10.39821,10.76699,10.880688,10.790327,10.413442,10.215381,11.144747,10.471692,11.00717,9.896259,10.609332,10.618465,10.261854,10.738327,10.652724,11.820344,11.240951,10.96144,10.390347,10.330317,10.407766,11.56112,10.258264,10.293898,10.656913,9.873548,9.787555,11.133649,10.947831,10.493866,10.389458,9.967613,10.091018,9.605376,11.517003,10.870885,10.996194,10.541144,10.742469,10.35249,10.912716,9.65321,10.702577,10.014326,10.659244,9.867746,10.772621,9.833746,11.568508,10.013649,10.561015,10.418627,10.109515,11.300676
CASKIN2,4.712036,4.779144,4.669651,4.75804,4.493759,4.691009,4.64187,4.931657,4.655306,4.686614,4.792801,4.801151,4.490899,4.698336,4.772437,4.623436,4.565691,4.577299,4.529957,4.6015,4.760104,4.666093,4.777789,4.558825,4.601609,4.778972,4.60107,4.578179,4.861298,4.640807,4.538193,4.471224,4.747757,4.563571,4.597992,4.650248,4.802277,4.584423,4.60999,4.383902,4.656244,4.866248,4.681254,4.481291,4.555392,4.664724,4.656366,4.547886,4.80241,4.595957,4.976895,4.675842,4.615942,4.580949,4.729187,5.191134,4.55936,4.817858,4.837582,4.686679,4.726829,4.603624,4.970056,4.995701,4.642211,4.869111,4.624921,4.777389,4.749888,4.898458,4.550867,4.757469,4.745497,4.711467,4.536561,4.434428,4.496711
OR10S1,4.958589,4.539201,4.575879,4.557737,4.597303,4.755068,4.873633,4.631276,4.544411,4.557574,4.53803,4.556635,4.532707,4.562009,4.61925,4.656043,4.598926,4.62796,4.736632,4.561569,4.517381,4.568491,4.479657,4.627406,4.682496,4.62335,4.572698,4.809369,4.602318,4.549493,4.563587,4.606201,4.57017,4.576492,4.493463,4.67278,4.476733,4.727184,4.631725,4.617803,4.462201,4.843824,4.545485,4.578811,4.776346,4.568457,4.618673,4.576635,4.509014,4.61418,4.851788,4.514761,5.043293,4.4555,4.76479,4.545337,4.531266,4.573474,4.552103,4.667326,4.781221,4.748968,4.595774,4.785167,4.56635,4.505739,4.889381,4.595765,4.617803,4.580459,4.745316,4.52773,4.529949,4.640146,4.573285,4.609237,4.804146
SFTPD,5.283226,5.179652,5.955213,5.780573,5.787294,6.396297,5.236552,5.802785,6.151758,5.828107,5.803895,5.854336,5.915999,5.85804,4.979127,5.596625,5.519685,6.03485,6.067458,5.666901,5.079086,5.690267,5.458128,5.560731,5.302461,5.711454,6.251229,5.151432,6.158549,5.262358,5.507229,5.51472,5.754309,5.192507,6.073068,6.30374,5.168338,5.227055,6.205976,6.29733,5.615234,6.382028,5.582064,5.414738,5.519976,5.830352,5.390252,5.810658,5.52154,6.763794,5.731239,5.924419,5.779387,5.835283,5.504076,5.414899,5.797398,6.203306,6.238397,5.289897,6.20719,6.318405,6.050245,5.635073,5.561067,5.470143,5.669172,6.200113,5.717016,5.305314,6.396975,6.134121,5.654426,6.107566,6.228646,5.222943,6.022826
DLG4,6.450568,7.200004,6.744886,6.104731,5.872925,5.814673,6.770517,7.082818,6.374329,6.456757,5.810477,6.152362,6.232983,6.426904,6.205547,6.437567,6.460693,5.04375,6.472478,5.972192,6.138163,5.302167,7.019905,6.250375,5.721598,5.743812,6.097396,6.573041,6.411781,6.053163,6.252356,5.611015,5.344927,5.20501,6.422995,7.073432,5.962638,6.573641,6.044481,5.96974,6.016511,6.404953,5.724818,7.147973,7.276184,5.192801,4.939843,6.603201,5.743998,5.492096,7.326626,6.36695,5.25649,6.036311,6.010548,6.63513,5.900362,6.134214,6.415195,5.57511,6.069516,5.751018,6.088501,5.563868,6.052607,6.243797,5.885167,6.786502,6.037007,5.53347,5.670284,6.144474,6.342161,6.365546,6.681453,5.973431,5.471906
